timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1647963104502,723,https://blazedemo.com/,200,OK,Thread Group 1-7,text,true,,286513,3704,14,14,https://blazedemo.com/,489,0,94
1647963104502,489,https://blazedemo.com/-0,200,OK,Thread Group 1-7,text,true,,3228,594,14,14,https://blazedemo.com/,489,0,94
1647963104992,109,https://blazedemo.com/-1,200,OK,Thread Group 1-7,text,true,,83982,636,14,14,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,51,0,23
1647963104992,101,https://blazedemo.com/-2,200,OK,Thread Group 1-7,text,true,,28981,617,14,14,https://blazedemo.com/assets/bootstrap.min.js,77,0,0
1647963104992,181,https://blazedemo.com/-3,200,OK,Thread Group 1-7,text,true,,39488,619,14,14,https://blazedemo.com/assets/bootstrap-table.js,150,0,74
1647963104992,233,https://blazedemo.com/-4,200,OK,Thread Group 1-7,text,true,,126767,618,14,14,https://blazedemo.com/assets/bootstrap.min.css,171,0,67
1647963104993,202,https://blazedemo.com/-5,200,OK,Thread Group 1-7,text,true,,4067,620,14,14,https://blazedemo.com/assets/bootstrap-table.css,200,0,74
1647963104502,723,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,286513,3704,14,14,null,489,1,94
1647963104598,643,https://blazedemo.com/,200,OK,Thread Group 1-8,text,true,,286513,3704,14,14,https://blazedemo.com/,428,0,55
1647963104598,428,https://blazedemo.com/-0,200,OK,Thread Group 1-8,text,true,,3228,594,14,14,https://blazedemo.com/,428,0,55
1647963105027,114,https://blazedemo.com/-1,200,OK,Thread Group 1-8,text,true,,83982,636,14,14,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,38,0,14
1647963105027,115,https://blazedemo.com/-2,200,OK,Thread Group 1-8,text,true,,28981,617,14,14,https://blazedemo.com/assets/bootstrap.min.js,81,0,0
1647963105027,212,https://blazedemo.com/-3,200,OK,Thread Group 1-8,text,true,,39488,619,14,14,https://blazedemo.com/assets/bootstrap-table.js,175,0,75
1647963105028,213,https://blazedemo.com/-4,200,OK,Thread Group 1-8,text,true,,126767,618,14,14,https://blazedemo.com/assets/bootstrap.min.css,167,0,79
1647963105028,164,https://blazedemo.com/-5,200,OK,Thread Group 1-8,text,true,,4067,620,14,14,https://blazedemo.com/assets/bootstrap-table.css,163,0,71
1647963104597,643,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,286513,3704,14,14,null,428,1,55
1647963104905,549,https://blazedemo.com/,200,OK,Thread Group 1-11,text,true,,286513,3704,16,16,https://blazedemo.com/,321,0,111
1647963104905,323,https://blazedemo.com/-0,200,OK,Thread Group 1-11,text,true,,3228,594,16,16,https://blazedemo.com/,321,0,111
1647963105229,87,https://blazedemo.com/-1,200,OK,Thread Group 1-11,text,true,,83982,636,16,16,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,50,0,26
1647963105229,188,https://blazedemo.com/-2,200,OK,Thread Group 1-11,text,true,,28981,617,16,16,https://blazedemo.com/assets/bootstrap.min.js,156,0,79
1647963105229,98,https://blazedemo.com/-3,200,OK,Thread Group 1-11,text,true,,39488,619,16,16,https://blazedemo.com/assets/bootstrap-table.js,74,0,0
1647963105229,225,https://blazedemo.com/-4,200,OK,Thread Group 1-11,text,true,,126767,618,16,16,https://blazedemo.com/assets/bootstrap.min.css,176,0,93
1647963105230,162,https://blazedemo.com/-5,200,OK,Thread Group 1-11,text,true,,4067,620,16,16,https://blazedemo.com/assets/bootstrap-table.css,162,0,80
1647963104904,549,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,286513,3704,16,16,null,321,2,111
1647963104701,763,https://blazedemo.com/,200,OK,Thread Group 1-9,text,true,,286513,3704,16,16,https://blazedemo.com/,524,0,98
1647963104701,528,https://blazedemo.com/-0,200,OK,Thread Group 1-9,text,true,,3228,594,16,16,https://blazedemo.com/,524,0,98
1647963105230,88,https://blazedemo.com/-1,200,OK,Thread Group 1-9,text,true,,83982,636,16,16,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,51,0,25
1647963105230,87,https://blazedemo.com/-2,200,OK,Thread Group 1-9,text,true,,28981,617,16,16,https://blazedemo.com/assets/bootstrap.min.js,70,0,0
1647963105230,192,https://blazedemo.com/-3,200,OK,Thread Group 1-9,text,true,,39488,619,16,16,https://blazedemo.com/assets/bootstrap-table.js,160,0,89
1647963105230,234,https://blazedemo.com/-4,200,OK,Thread Group 1-9,text,true,,126767,618,16,16,https://blazedemo.com/assets/bootstrap.min.css,167,0,90
1647963105230,170,https://blazedemo.com/-5,200,OK,Thread Group 1-9,text,true,,4067,620,16,16,https://blazedemo.com/assets/bootstrap-table.css,169,0,94
1647963104700,763,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,286513,3704,16,16,null,524,1,98
1647963104799,741,https://blazedemo.com/,200,OK,Thread Group 1-10,text,true,,286513,3704,17,17,https://blazedemo.com/,511,0,179
1647963104799,511,https://blazedemo.com/-0,200,OK,Thread Group 1-10,text,true,,3228,594,17,17,https://blazedemo.com/,511,0,179
1647963105311,73,https://blazedemo.com/-1,200,OK,Thread Group 1-10,text,true,,83982,636,17,17,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,42,0,21
1647963105311,91,https://blazedemo.com/-2,200,OK,Thread Group 1-10,text,true,,28981,617,17,17,https://blazedemo.com/assets/bootstrap.min.js,68,0,0
1647963105311,182,https://blazedemo.com/-3,200,OK,Thread Group 1-10,text,true,,39488,619,17,17,https://blazedemo.com/assets/bootstrap-table.js,151,0,75
1647963105311,229,https://blazedemo.com/-4,200,OK,Thread Group 1-10,text,true,,126767,618,17,17,https://blazedemo.com/assets/bootstrap.min.css,149,0,75
1647963105311,149,https://blazedemo.com/-5,200,OK,Thread Group 1-10,text,true,,4067,620,17,17,https://blazedemo.com/assets/bootstrap-table.css,146,0,66
1647963104798,741,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,286513,3704,17,17,null,511,3,179
1647963105001,540,https://blazedemo.com/,200,OK,Thread Group 1-12,text,true,,286513,3704,17,17,https://blazedemo.com/,321,0,75
1647963105001,323,https://blazedemo.com/-0,200,OK,Thread Group 1-12,text,true,,3228,594,17,17,https://blazedemo.com/,321,0,75
1647963105325,93,https://blazedemo.com/-1,200,OK,Thread Group 1-12,text,true,,83982,636,17,17,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,44,0,16
1647963105325,89,https://blazedemo.com/-2,200,OK,Thread Group 1-12,text,true,,28981,617,17,17,https://blazedemo.com/assets/bootstrap.min.js,77,0,0
1647963105325,172,https://blazedemo.com/-3,200,OK,Thread Group 1-12,text,true,,39488,619,17,17,https://blazedemo.com/assets/bootstrap-table.js,139,0,61
1647963105325,216,https://blazedemo.com/-4,200,OK,Thread Group 1-12,text,true,,126767,618,17,17,https://blazedemo.com/assets/bootstrap.min.css,151,0,68
1647963105325,149,https://blazedemo.com/-5,200,OK,Thread Group 1-12,text,true,,4067,620,17,17,https://blazedemo.com/assets/bootstrap-table.css,144,0,58
1647963105000,540,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,286513,3704,17,17,null,321,2,75
1647963105102,596,https://blazedemo.com/,200,OK,Thread Group 1-13,text,true,,286513,3704,18,18,https://blazedemo.com/,374,0,88
1647963105102,375,https://blazedemo.com/-0,200,OK,Thread Group 1-13,text,true,,3228,594,18,18,https://blazedemo.com/,374,0,88
1647963105477,103,https://blazedemo.com/-1,200,OK,Thread Group 1-13,text,true,,83982,636,18,18,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,64,0,24
1647963105477,208,https://blazedemo.com/-2,200,OK,Thread Group 1-13,text,true,,28981,617,18,18,https://blazedemo.com/assets/bootstrap.min.js,179,0,112
1647963105477,221,https://blazedemo.com/-3,200,OK,Thread Group 1-13,text,true,,39488,619,18,18,https://blazedemo.com/assets/bootstrap-table.js,195,0,111
1647963105477,116,https://blazedemo.com/-4,200,OK,Thread Group 1-13,text,true,,126767,618,18,18,https://blazedemo.com/assets/bootstrap.min.css,72,0,0
1647963105477,177,https://blazedemo.com/-5,200,OK,Thread Group 1-13,text,true,,4067,620,18,18,https://blazedemo.com/assets/bootstrap-table.css,176,0,109
1647963105101,596,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,286513,3704,18,18,null,374,1,88
1647963105198,606,https://blazedemo.com/,200,OK,Thread Group 1-14,text,true,,286513,3704,20,20,https://blazedemo.com/,417,0,75
1647963105198,417,https://blazedemo.com/-0,200,OK,Thread Group 1-14,text,true,,3228,594,20,20,https://blazedemo.com/,417,0,75
1647963105616,97,https://blazedemo.com/-1,200,OK,Thread Group 1-14,text,true,,83982,636,20,20,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,47,0,23
1647963105616,178,https://blazedemo.com/-2,200,OK,Thread Group 1-14,text,true,,28981,617,20,20,https://blazedemo.com/assets/bootstrap.min.js,164,0,74
1647963105616,100,https://blazedemo.com/-3,200,OK,Thread Group 1-14,text,true,,39488,619,20,20,https://blazedemo.com/assets/bootstrap-table.js,77,0,0
1647963105616,188,https://blazedemo.com/-4,200,OK,Thread Group 1-14,text,true,,126767,618,20,20,https://blazedemo.com/assets/bootstrap.min.css,136,0,64
1647963105616,151,https://blazedemo.com/-5,200,OK,Thread Group 1-14,text,true,,4067,620,20,20,https://blazedemo.com/assets/bootstrap-table.css,151,0,67
1647963105198,606,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,286513,3704,20,20,null,417,1,75
1647963105501,420,https://blazedemo.com/,200,OK,Thread Group 1-17,text,true,,286513,3704,21,21,https://blazedemo.com/,251,0,91
1647963105501,251,https://blazedemo.com/-0,200,OK,Thread Group 1-17,text,true,,3228,594,21,21,https://blazedemo.com/,251,0,91
1647963105753,91,https://blazedemo.com/-1,200,OK,Thread Group 1-17,text,true,,83982,636,21,21,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,48,0,21
1647963105753,168,https://blazedemo.com/-2,200,OK,Thread Group 1-17,text,true,,28981,617,21,21,https://blazedemo.com/assets/bootstrap.min.js,153,0,76
1647963105753,160,https://blazedemo.com/-3,200,OK,Thread Group 1-17,text,true,,39488,619,21,21,https://blazedemo.com/assets/bootstrap-table.js,132,0,66
1647963105753,151,https://blazedemo.com/-4,200,OK,Thread Group 1-17,text,true,,126767,618,21,21,https://blazedemo.com/assets/bootstrap.min.css,79,0,0
1647963105753,152,https://blazedemo.com/-5,200,OK,Thread Group 1-17,text,true,,4067,620,21,21,https://blazedemo.com/assets/bootstrap-table.css,150,0,73
1647963105500,420,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,286513,3704,21,21,null,251,2,91
1647963105303,746,https://blazedemo.com/,200,OK,Thread Group 1-15,text,true,,286513,3704,22,22,https://blazedemo.com/,514,0,74
1647963105303,514,https://blazedemo.com/-0,200,OK,Thread Group 1-15,text,true,,3228,594,22,22,https://blazedemo.com/,514,0,74
