timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1647958048787,267,HTTP Request,200,OK,Users 1-53,text,true,,120085,118,27,27,https://www.concordia.ca/,93,0,68
1647958048809,246,HTTP Request,200,OK,Users 1-55,text,true,,120069,118,26,26,https://www.concordia.ca/,81,0,55
1647958048823,238,HTTP Request,200,OK,Users 1-57,text,true,,120085,118,26,26,https://www.concordia.ca/,87,0,55
1647958048814,256,HTTP Request,200,OK,Users 1-56,text,true,,120069,118,26,26,https://www.concordia.ca/,92,0,58
1647958048806,291,HTTP Request,200,OK,Users 1-54,text,true,,120069,118,28,28,https://www.concordia.ca/,113,0,66
1647958048844,261,HTTP Request,200,OK,Users 1-59,text,true,,120085,118,28,28,https://www.concordia.ca/,101,0,64
1647958048834,272,HTTP Request,200,OK,Users 1-58,text,true,,120085,118,27,27,https://www.concordia.ca/,106,0,62
1647958048854,277,HTTP Request,200,OK,Users 1-60,text,true,,120085,118,28,28,https://www.concordia.ca/,111,0,74
1647958048863,274,HTTP Request,200,OK,Users 1-61,text,true,,120085,118,28,28,https://www.concordia.ca/,103,0,65
1647958048897,242,HTTP Request,200,OK,Users 1-63,text,true,,120085,118,27,27,https://www.concordia.ca/,90,0,60
1647958048880,262,HTTP Request,200,OK,Users 1-62,text,true,,120085,118,26,26,https://www.concordia.ca/,99,0,62
1647958048903,277,HTTP Request,200,OK,Users 1-64,text,true,,120085,118,29,29,https://www.concordia.ca/,139,0,78
1647958048935,246,HTTP Request,200,OK,Users 1-68,text,true,,120085,118,29,29,https://www.concordia.ca/,117,0,74
1647958048904,277,HTTP Request,200,OK,Users 1-65,text,true,,120085,118,29,29,https://www.concordia.ca/,140,0,73
1647958048950,249,HTTP Request,200,OK,Users 1-69,text,true,,120085,118,28,28,https://www.concordia.ca/,107,0,67
1647958048927,273,HTTP Request,200,OK,Users 1-67,text,true,,120085,118,28,28,https://www.concordia.ca/,115,0,74
